Datetime,Tweet Id,Text,Username,Type,Slow,Accident,Closure,Lane Reduction,Ramp,Stunt Driving
2020-07-17 22:48:19+00:00,1284258660353548289,"@jeremie_coursol @ottawadub @OttawaPolice @ottawacity @CBCOttawa @ctvottawa @KeithEgli @JimWatsonOttawa @OACPOfficial @OttawaMatters @ottawasuncom @CFRAOttawa Sorry ""M""...Twitter does have it's limitations. We address illegal behaviour...not specific vehicles. Next time I see a Model T laying rubber you can be sure it'll be taken care of. As for the ""boomers"" reference...I think the kids are calling that ""age-ism"" these days.",OPSTrafficCM,,,,,,,
2020-07-17 22:35:12+00:00,1284255360296124418,@GraydonSimmons @OttawaPolice @ottawacity @CBCOttawa @ctvottawa @KeithEgli @JimWatsonOttawa @OACPOfficial @OttawaMatters @ottawasuncom @CFRAOttawa That's inaccurate. Installing illegal exhaust/mufflers...High Speeds...Burnouts...Wheelies...Unnecessarily revving your engine...we stand by every ticket issued...and so does the local community.,OPSTrafficCM,,,,,,,
2020-07-17 22:29:51+00:00,1284254012821442560,"@hurricane89x @MisterDeek @OttawaPolice @ottawacity @CBCOttawa @ctvottawa @KeithEgli @JimWatsonOttawa @OACPOfficial @OttawaMatters @ottawasuncom @CFRAOttawa That is so true. I don't often mention it...but we're still out while folks eat, sleep, watch that show before bed etc...thanks for acknowledging that important point. We're happy to do it and will keep at it!",OPSTrafficCM,,,,,,,
2020-07-17 16:17:35+00:00,1284160327605788672,@junior613tow @OttawaPolice @ottawacity @CBCOttawa @ctvottawa @KeithEgli @JimWatsonOttawa @OACPOfficial @OttawaMatters @ottawasuncom @CFRAOttawa Shutting down Stunt Driving &amp; Excessive Noise caused by illegal exhaust systems/mufflers...yes actually...that’s what we’re focusing on. If an event has worn out it’s welcome largely due to some attendees proving themselves unable to behave responsibly..time to find a new venue.,OPSTrafficCM,,,,,,,
2020-07-17 16:11:09+00:00,1284158711368425483,"@ottawadub @OttawaPolice @ottawacity @CBCOttawa @ctvottawa @KeithEgli @JimWatsonOttawa @OACPOfficial @OttawaMatters @ottawasuncom @CFRAOttawa Shawn, we focus less on the images, and more on addressing the irresponsible drivers tearing up our streets. Also spend plenty of time at various antique, classic &amp; muscle car get-togethers. Very well aware of the (growing) minority of drivers/riders ruining it for everyone.",OPSTrafficCM,,,,,,,
2020-07-17 16:06:25+00:00,1284157518726520834,"@GraydonSimmons @OttawaPolice @ottawacity @CBCOttawa @ctvottawa @KeithEgli @JimWatsonOttawa @OACPOfficial @OttawaMatters @ottawasuncom @CFRAOttawa This is a huge issue...try living anywhere near Merivale Rd, let alone any straightaway across the city. Not only dangerous but irresponsible...and impacts entire communities. Cst Casey is one of many officers working on behalf of residents who are exhausted and have had enough.",OPSTrafficCM,,,,,,,
2020-07-17 16:01:10+00:00,1284156196031811588,"@newcum75 @OttawaPolice @ottawacity @CBCOttawa @ctvottawa @KeithEgli @JimWatsonOttawa @OACPOfficial @OttawaMatters @ottawasuncom @CFRAOttawa Our officers are fanning out across the city...it really is a city-wide issue...we’ve also included OPP into the mix for 416, 417 &amp; 174 enforcement. We’ll definitely keep at it.",OPSTrafficCM,,,,,,,
2020-07-17 15:59:13+00:00,1284155706292281345,@MisterDeek @OttawaPolice @ottawacity @CBCOttawa @ctvottawa @KeithEgli @JimWatsonOttawa @OACPOfficial @OttawaMatters @ottawasuncom @CFRAOttawa We’ll keep at it...another charged/towed for Stunting on Baseline last night. We’re out there...definitely plenty of work to do...,OPSTrafficCM,,,,,,,
2020-07-17 15:55:00+00:00,1284154645129166848,"A friendly reminder as we head into the weekend; please continue to be mindful of the impact our actions/inactions have on those around us. Let’s all get out and support local businesses in a safe, responsible manner. #MaskUp #BeSafe #OurCommunity https://t.co/PeYY80jVQl",OPSTrafficCM,,,,,,,
2020-07-17 12:50:52+00:00,1284108307049910272,Residents in the Merivale Rd area have endured dangerous &amp; irresponsible road use/behaviour for far too long. We’re bringing the enforcement...and are calling on local parking lot owners to step up and be part of the solution. Community safety is a SHARED responsibility. https://t.co/qatUZxBngW,OPSTrafficCM,,,,,,,
2020-07-17 12:27:41+00:00,1284102473527984133,Ripping up our city streets for attention? We'll be out listening and watching for you...2 Stunt Driving charges for a pair caught doing 134 &amp; 132km/h on Brian Coburn Blvd (60 zone) in the East end. We're taking action on behalf of local residents who've had enough. #NoiseMaker https://t.co/1ooxMEiRTc,OPSTrafficCM,,,,,,,
2020-07-17 12:19:45+00:00,1284100474787045376,"Your OPS Traffic enforcement specialists deployed to Barrhaven, Merivale/Meadowlands &amp; Orleans to continue focusing on High Speeds &amp; Noise...121 tickets issued to drivers/riders having difficulty keeping their speeds &amp; vehicle noise in check. #NoiseMaker #Exhausted https://t.co/gz0Bah0UwS",OPSTrafficCM,,,,,,,
2020-07-17 12:13:48+00:00,1284098977890283520,"""Racing toward the weekend"" isn't recommended if it results in a court date, seized vehicle &amp; significant ($2000) fine for two drivers clocked at 156 &amp; 158km/h in the East end. #SlowYourRoll #Overwatch #OurStreets https://t.co/R0ALKq2KCY",OPSTrafficCM,,Slow,,,,,
2020-07-16 17:13:40+00:00,1283812053258514432,There’s that little bit of a positive pick-me-up we needed today...congrats Henry...well deserved for one of Ottawa’s best and favourite QB’s of all-time! https://t.co/BRDXKAhfts,OPSTrafficCM,,,,,,,
2020-07-15 17:29:56+00:00,1283453760203882496,OPS is not alone in stepping up to address this kind of immature behaviour. Residents across the city have voiced their displeasure with the constant barrage of Unnecessary Noise...we’re out tracking these types down...but there’s still plenty of work to be done. #NoiseMaker https://t.co/K30kEh01rZ,OPSTrafficCM,,,,,,,
2020-07-15 15:43:49+00:00,1283427054571130880,@aintlifeswells Known as Kate “The Hammer” Wells across the Greater Peterborough area... https://t.co/6dBOKVQT2v,OPSTrafficCM,,,,,,,
2020-07-15 14:14:33+00:00,1283404588750602240,@aintlifeswells Caught him up here at Bluesfest...same...thankful to have finally caught him...great show.,OPSTrafficCM,,,,,,,
2020-07-15 01:10:58+00:00,1283207394273763328,@StuntmanStu @tfc_tech_170 @pepeetovalencia @maddyeisenberg @VancityReynolds @McDonalds @JustinTrudeau @JimWatsonOttawa @OACPOfficial I’m here all summer...be sure to tip your waiter/waitress! ;),OPSTrafficCM,,,,,,,
2020-07-14 22:00:34+00:00,1283159478595203073,@tfc_tech_170 @StuntmanStu @pepeetovalencia @maddyeisenberg @VancityReynolds @McDonalds @JustinTrudeau @JimWatsonOttawa @OACPOfficial I was reluctant to coin the “McRoadRage” term...but if the McShoe fits...(their staff are doing a great job...figured the last thing they need is a fistfight on top of everything.) https://t.co/EDt8Yf3RNG,OPSTrafficCM,,,,,,,
2020-07-14 21:33:16+00:00,1283152610439106561,"Not quite traffic-related...but it goes without saying that a McDonald's drive-thru is the last place 2 grown adults should be road-raging...common courtesy, patience &amp; understanding should be our go-to response(s) during these stressful times. #NoMcRoadRage #PlayNice #Adulting https://t.co/GSZRhJeomJ",OPSTrafficCM,,,,,,,
2020-07-13 21:30:22+00:00,1282789490709401600,More great work from our enforcement partners with the OPP East Region. Together we’re committed to keeping the roadways in and around the National Capital safe for EVERYONE. Reducing the.number of dangerous drivers out there benefits us all. Well done! #SlowYourRoll #OurStreets https://t.co/B4Fu0lin8B,OPSTrafficCM,,Slow,,,Lane Reduction,,
2020-07-13 19:23:46+00:00,1282757630172237824,In direct response to local residents' enforcement requests; our enforcement specialists issued 168 HTA charges with an additional 13 drivers' receiving court dates &amp; vehicles seized for Stunt Driving/Riding. https://t.co/WTTundw36N,OPSTrafficCM,,,,,,,
2020-07-13 18:54:18+00:00,1282750215469117445,@UncleRickee Thanks for the positive feed-back Rick. We certainly don’t take community support for granted...cheers.,OPSTrafficCM,,,,,,,
2020-07-13 17:45:42+00:00,1282732951579643909,@pepeetovalencia @NarutoNerdHerd You can microwave our hotdogs...but you'll never nuke our bacon!!!! https://t.co/kf74YS1J27,OPSTrafficCM,,,,,,,
2020-07-13 17:41:05+00:00,1282731790629838849,"We continue to hold High-Flyers &amp; Street Racers to account... +52,54,55,55k./h OVER the posted limit on Heron, Prince of Wales, Riverside and Woodroffe Ave this past weekend..we'll keep at it night &amp; day all summer long on behalf of community members across the city. #SlowDown https://t.co/9jUbCEJ1Kp",OPSTrafficCM,,Slow,,,,,
2020-07-13 17:02:02+00:00,1282721963639808000,"Our Traffic enforcement specialists' efforts resulted in 349 Speed-related charges this past week; with an additional 19 drivers charged &amp; vehicles seized for Stunt Driving. For those who continue to put our friends, family members and loved ones at risk; we'll see you soon! https://t.co/Coq2ABH62I",OPSTrafficCM,,,,,,,
2020-07-12 15:09:15+00:00,1282331192638033920,@maddyeisenberg We’ll put you down in the “fancy” wings fan category... :) https://t.co/q7nTVsQkiu,OPSTrafficCM,,,,,,,
2020-07-12 14:43:42+00:00,1282324764305035271,Mother Nature’s current status: https://t.co/kVyfBZrAC0,OPSTrafficCM,,,,,,,
2020-07-11 19:29:06+00:00,1282034198111543297,@hurricane89x @AaronNichols1 Hi Pat...a valid question for sure (Twitter has its limitations)...there’s nothing wrong with enjoying a shared passion...no issue with the vast majority of antique/classic enthusiasts...modified exhausts/mufflers &amp; irresponsible driving behaviour is our primary focus.,OPSTrafficCM,,,,,,,
2020-07-11 19:15:37+00:00,1282030805502570502,@aintlifeswells Awwwwwww! xoxox,OPSTrafficCM,,,,,,,
2020-07-11 15:15:03+00:00,1281970263798820864,"@JakeDenley @glengower @ottawacity @OttawaPolice @CBCOttawa @JimWatsonOttawa @CFRAOttawa @1310NEWS @OttawaMatters @OACPOfficial @fordnation @ctvottawa No doubt. Thanks for the post Jake. Yes...I’m regularly sending units to the Greenbank/baseline area. In fact...I literally JUST assigned another to that exact area. We won’t get them all, but hopefully we’ll be at the right place at the right time to get some of the worst ones.",OPSTrafficCM,,,,,,,
2020-07-11 15:12:01+00:00,1281969500728983554,"@PamelaTevlin @ottawacity @OttawaPolice @CBCOttawa @JimWatsonOttawa @CFRAOttawa @1310NEWS @OttawaMatters @OACPOfficial @fordnation @ctvottawa Hi Pam...yes, we definitely do need to keep at it in many locations across the city, including Orleans. I did post about an officer having charged 5 for Stunt Driving on Frank Kenny, Trim and the 174 last week alone! We’re out there...and we’ll keep at it! Cheers.",OPSTrafficCM,,,,,,,
2020-07-11 15:05:00+00:00,1281967734004355073,"@Wikinow2 @ottawacity @OttawaPolice @CBCOttawa @JimWatsonOttawa @CFRAOttawa @1310NEWS @OttawaMatters @OACPOfficial @fordnation @ctvottawa We don’t actually refer to people as “crazies” these days. As for the use of “Overwatch”..if you chose to associate it with “militarization”..that’s on you. If you’d like to DM me some names for future projects, I’ll definitely take a look. Messaging AND results matter.  Cheers.",OPSTrafficCM,,,,,,,
2020-07-11 13:56:35+00:00,1281950515656560640,"@Wikinow2 @ottawacity @OttawaPolice @CBCOttawa @JimWatsonOttawa @CFRAOttawa @1310NEWS @OttawaMatters @OACPOfficial @fordnation @ctvottawa Wikinow...that’s a huge stretch. I believe ”Overwatch” is also the title of an animated sci-fi series, and likely a few other things. Our focus &amp; priority is road safety...this has, and continues to be a community-driven initiative (fairly well-received I might add). Thanks.",OPSTrafficCM,,,,,,,
2020-07-10 23:18:53+00:00,1281729635718504449,@oldandbusted70 https://t.co/R1Atf1MTz4,OPSTrafficCM,,,,,,,
2020-07-10 18:51:05+00:00,1281662242661060609,@StuntmanStu @BottegaNicastro That really is NEXT LEVEL modelling...#RoyaltiesDue #ZoolanderStu https://t.co/Pe7BJmLtev,OPSTrafficCM,,,,,,,
2020-07-10 18:48:59+00:00,1281661713713160192,"@AaronNichols1 Thank  Aaron...and you’re absolutely correct. That‘s  why we’re focusing on the problematic ones out there. There’s absolutely nothing wrong with enjoying a passion (classic cars, muscle cars, sport motorcycles etc...) up until the point where it negatively impacts others.",OPSTrafficCM,,,,,,,
2020-07-10 18:04:12+00:00,1281650442800230400,"Plenty of folks making it to their destinations &amp; back at a reasonable speed. Multiple drivers chose not to this week in the area of Frank Kenny, Trim and Hwy 174 - at 177, 157, 157, 155 &amp; 140km/h respectively. #SlowYourRoll #NoThumbsUpForYou https://t.co/AqEEdBZRfN",OPSTrafficCM,,Slow,,,,,
2020-07-10 17:21:54+00:00,1281639797480660994,"Rolling out the next round of Operation Overwatch...locations including Stittsville, Orleans, Overbrook/Vanier, Blossom Park, Bells Corners, New Edinburgh among many others...we’re doing our part to ensure summer nights in Ottawa aren’t all about high speeds  &amp; Vehicle noise. https://t.co/cHgnVRQzOk",OPSTrafficCM,,,,,,,
2020-07-10 15:35:55+00:00,1281613126107107330,Something to warm every pet owner’s heart as we roll toward the weekend... #FurryFriends https://t.co/rVZmvITwZN,OPSTrafficCM,,,,,,,
2020-07-10 15:15:03+00:00,1281607876700774410,@aintlifeswells You’re not along Kate...I find myself smiling and waving to more neighbours and strangers strolling thru our neighbourhood these days too! I think the majority of thoughtful people have come to realize how much of a difference such a simple gesture can make. https://t.co/JVK21206rM,OPSTrafficCM,,,,,,,
2020-07-10 14:39:38+00:00,1281598963624411137,"Question: Does doing a wheelie down Merivale Rd qualify as Stunt Driving?
Answer: Yes. Yes it does.  
*Stunt Driving/Riding will result in a court date (up to a $2000 fine), 7 day vehicle seizure &amp; significant long-term insurance implications. #SlowYourRoll https://t.co/bJQ1WB55i0",OPSTrafficCM,,Slow,,,,,
2020-07-10 14:28:50+00:00,1281596244515790848,"Your OPS Traffic officers were out into the early hours again last night...another 45  speed-related charges laid with an additional 5 court dates &amp; seized vehicles for Stunt Driving at Trim/Portabello, Heron, Merivale, Riverside and Prince of Wales. #NoiseMaker #Exhausted https://t.co/5Iz5CAZx3q",OPSTrafficCM,,,,,,,
2020-07-09 23:47:22+00:00,1281374416161722368,@SteveDesroches Would have been there sooner...but I was still working...lol. https://t.co/EzX3boAqDw,OPSTrafficCM,,,,,,,
2020-07-09 18:14:40+00:00,1281290690664767488,Your Ottawa Police Service Traffic &amp; Frontline officers continue to focus on reeling-in those that put our community at risk with their complete disregard for speed limits and public safety. #Overwatch #SlowYourRoll https://t.co/odNQg97xER,OPSTrafficCM,,Slow,,,,,
2020-07-09 12:52:16+00:00,1281209555536527361,"Really seems like an ice cream kind of a day...and for all those pups-on-the-go with their humans; remind them not to leave you unattended in a hot vehicle. Should anyone happen upon a dog in distress, please contact Bylaw Services or OPS for assistance. #FuzzyPeople #DoggoLove https://t.co/E73oL2uvdL",OPSTrafficCM,,,,,,,
2020-07-09 12:12:49+00:00,1281199629808349185,@dawnphoenixk @CstTaraso9345 @pepeetovalencia @JimWatsonOttawa @MeganCMGillis @maddyeisenberg @CBCAdrianH @billcarrolltalk @mattskubeCTV @meganshawCTV @MercedesGlobal Love it. Those are the “little things” that restore our faith in humanity...that we need to hear more of these days.,OPSTrafficCM,,,,,,,
2020-07-09 10:56:49+00:00,1281180501374578689,Looks like another beautiful day on tap for the Nation’s Capital. Plenty of work to be done; most importantly...kicking off another “Zero Toxicity Thursday“...inviting everyone to carve out a little ray of positivity amidst the tsunami of toxicity on social media these days. https://t.co/deWuxSdVvQ,OPSTrafficCM,,,,,,,
2020-07-09 02:48:52+00:00,1281057706275717122,@tersthebear @OACPOfficial @JimWatsonOttawa @ottawacity @OttawaPolice @CFRAOttawa @1310NEWS @ottawasuncom @SheehyMA @CBCOttawa No doubt about it.,OPSTrafficCM,,,,,,,
2020-07-09 00:52:08+00:00,1281028329613688834,@UncleRickee @rescuetow @OACPOfficial @JimWatsonOttawa @ottawacity @OttawaPolice @CFRAOttawa @1310NEWS @ottawasuncom @SheehyMA @CBCOttawa Upon conviction...I’m not sure how significant an impact a Stunting charge will have on one’s insurance rate...pretty sure most would be horrified.,OPSTrafficCM,,,,,,,
2020-07-08 19:16:01+00:00,1280943740484489216,@JayWattOtt We are focusing on Unnecessary Noise from all types of vehicles with those “off-the-chart” noise levels..including Harley’s. That said...the vast majority that continue to catch my attention are unmistakably from sport bikes &amp; cars rockin’ soup-can/illegal mufflers.,OPSTrafficCM,,,,,,,
2020-07-08 18:46:56+00:00,1280936424204898307,For all those having a difficult time during these upside-down pandemic days; please be patient with each other...some are struggling with issues most will never understand. Today’s tip-of-the-cap goes out to young Aiden..your family loves &amp;  misses you dearly. #ShoutOutForAiden https://t.co/ooSxa2tN8w,OPSTrafficCM,,,Accident,,,,
2020-07-08 18:38:13+00:00,1280934228516114439,"Brantford PD is on-board...more and more Police Services across the Province are taking action on Obnoxious and Unnecessary Noise issues impacting our residents’ quality of life. Community members have spoken, and we’re listening. #NoiseMaker #Exhausted #OurStreets https://t.co/aUazYiCzv0",OPSTrafficCM,,,,,,,
2020-07-08 18:31:44+00:00,1280932596621459459,Yet another example of the fine work our friends down in Halton Region and the rest of Southern Ontario have been doing...Stunt Driving/Riding is no joke and should be taken seriously...we’d all rather be laying these charges than attending fatal collision scenes. #SlowYourRoll https://t.co/uLKVMt2wFU,OPSTrafficCM,Collision,Slow,,,,,
2020-07-08 18:27:47+00:00,1280931602940465152,@grahamctv @PatriciaBoalCTV @ottawahealth So true...thank you for amplifying this message on behalf of all frontline service workers. We should be thanking them as much as possible these days...I know I’ve been at every opportunity.,OPSTrafficCM,,,,,,,
2020-07-08 18:25:44+00:00,1280931086743351296,@rescuetow @OACPOfficial @JimWatsonOttawa @ottawacity @OttawaPolice @CFRAOttawa @1310NEWS @ottawasuncom @SheehyMA @CBCOttawa That’s not actually how policing works “Ah nassar“. Our officers   do their very best to serve &amp; protect each &amp; night. Our “evaluation of the scenario” resulted in the appropriate charges being laid...regardless of the driver’s financial status...that’s how we do business.,OPSTrafficCM,,,,,,,
2020-07-08 18:16:15+00:00,1280928699651706881,@BeeEmEcks @OACPOfficial @JimWatsonOttawa @ottawacity @OttawaPolice @CFRAOttawa @1310NEWS @ottawasuncom @SheehyMA @CBCOttawa Granted...I may craft a post or two before my first coffee...but I’ll stand by the use of “irregardless”...the good folks at Merriam-Webster Indicate that it “has been in use as a word for well over 200 years”. Thank you for your positive contribution to the discussion “c bone”.,OPSTrafficCM,,,,,,,
2020-07-08 17:13:27+00:00,1280912896625643527,"@Jeev_Singh1 @ottawacity @OttawaPolice @ctvottawa @CBCOttawa @OttawaMatters @JimWatsonOttawa @CFRAOttawa @ottawasuncom @1310NEWS @OACPOfficial As you can imagine, there are far more locations than police officers...but we’re doing our best to ensure that as many locations as possible see some enforcement (*although...in unmarked vehicles...a lot of residents don’t even realize we’re around!). Thanks for your support.",OPSTrafficCM,,,,,,,
2020-07-08 16:55:04+00:00,1280908268588675074,"Another busy week with Operation Overwatch...addressing excessive speeds from River to Bankfield, Walkley to Fourth Line, King Edward to Flewellyn, Mer Bleue to Limebank, Blackburn Bypass to Carling...we’re focused on those who put our friends &amp; family members’ safety at risk. https://t.co/tYknq60kRg",OPSTrafficCM,,,,,,,
2020-07-08 15:54:02+00:00,1280892912981757952,"Amended post...hadn't noticed the ""Where's Waldo"" moment with a few partial facial images included in the original post...irregardless...our officers will stop, charge &amp; tow anything moving at 163km/h all day long. Removing lead-footed drivers for the safety of ALL road users. https://t.co/dWXe6aDUdM",OPSTrafficCM,,,,,,,
2020-07-08 14:43:06+00:00,1280875059616403456,"@Patrick_Leger @StuntmanStu @brojkd @OttawaMatters @JimWatsonOttawa @CBCOttawa @CTVOttMornLive @CFRAOttawa @1310NEWS @ottawasuncom @SheehyMA @OttawaPolice @OPP_ER @calabogiemotors They’re all tough...and every one of them are unique in their own way...different circumstances, settings and personalities involved. Definitely a conversation better suited off of social media. Thanks.",OPSTrafficCM,,,,,,,
2020-07-08 12:55:28+00:00,1280847974101368832,@brojkd @StuntmanStu @OttawaMatters @JimWatsonOttawa @CBCOttawa @CTVOttMornLive @CFRAOttawa @1310NEWS @ottawasuncom @SheehyMA @OttawaPolice @OPP_ER @calabogiemotors If you’re not competent enough of a driver to handle it on a track; you definitely shouldn’t be imposing your “need for speed” on everyone around you...I think we’ve all grown tired of the senseless tragedies that have occurred from this irresponsible behaviour over the years.,OPSTrafficCM,,,,,,,
2020-07-08 12:36:59+00:00,1280843321095659523,@StuntmanStu @brojkd @OttawaMatters @JimWatsonOttawa @CBCOttawa @CTVOttMornLive @CFRAOttawa @1310NEWS @ottawasuncom @SheehyMA @OttawaPolice @OPP_ER @calabogiemotors I considered mentioning the last “Next-of-Kin” notification I had to do as a result of a speed-related single vehicle fatality/roll-over...you tend to remember every single one of those over the course of your career. Shared the tears of too many Moms &amp; Dads over the years.,OPSTrafficCM,,,Accident,,,,
2020-07-08 11:36:56+00:00,1280828209345560578,"@DianeLarabie @OttawaMatters @JimWatsonOttawa @CBCOttawa @CTVOttMornLive @CFRAOttawa @1310NEWS @ottawasuncom @SheehyMA @OttawaPolice @OPP_ER In all honesty Diane, we don’t have the capacity to process potential Unnecessary Noise charges in this manner. Additionally, there are some evidentiary elements that our officers need to be able to observe in-person in order to provide the best evidence for a conviction.",OPSTrafficCM,,,,,,,
2020-07-08 11:29:32+00:00,1280826348831936512,@myworldtaw Safe travels as always!,OPSTrafficCM,,,,,,,
2020-07-08 01:25:59+00:00,1280674460048281600,We all have our reasons for driving responsibly...mine just happens to be a fluffy muppet who needs time to smell the smells and eat the air...seems reasonable! Let’s all slow down and do our part to make Ottawa as safe as we can for ALL road users. #RollinFuzzy #DogDays https://t.co/fbfIS5z3ty,OPSTrafficCM,,Slow,,,,,
2020-07-07 18:55:55+00:00,1280576296523894784,@dawnphoenixk @JillMSkinner @JimWatsonOttawa @pepeetovalencia @MeganCMGillis @OttawaMatters @ottawacity @ctvottawa @CFRAOttawa @ottawasuncom @CBCOttawa @OttawaPolice Thank you Dawn. It does take a toll...and just as much if not more on our Comms staff. Really appreciate the note. Thanks...hope your summer is as good as can be expected...cheers.,OPSTrafficCM,,,,,,,
2020-07-07 02:21:11+00:00,1280325963537158145,"All public education &amp; awareness posts aside; it’s been a very tough couple of weeks in and around the Ottawa area. On behalf of the OPS Traffic Unit, I would  like to extend our very sincere condolences to so many who have lost a friend, family member or loved one recently. https://t.co/T6C4oxSh5L",OPSTrafficCM,,,,,,,
2020-07-06 22:15:56+00:00,1280264243066155008,@CouncillorKnoll @CstTaraso9345 A fantastic enforcement initiative...directly responding to concerns/requests from members of the public.  Very pleased to see this level of positivity and support from local government...much the same up in Ottawa; we’re police officers AND members of the communities we serve.,OPSTrafficCM,,,,,,,
2020-07-06 22:08:43+00:00,1280262427016380417,"The option is there for the courts to impose...with plenty in the 80, 90, 100km/h OVER the posted limit...it’d be interesting if the local media followed up on a few notable local cases... https://t.co/IZOiMN0Dyr",OPSTrafficCM,,,,,,,
2020-07-06 18:45:43+00:00,1280211339638714369,"@CstTaraso9345 @DanMac2014 @dyllantp We’ve stopped AND ticketed every type of vehicle out there...INCLUDING Harleys...unnecessary noise is...unnecessary noise; same up here...we can’t stop them all, but we can and WILL address what we can...improving communities one traffic stop at a time. Our residents deserve it.",OPSTrafficCM,,,,,,,
2020-07-06 14:10:56+00:00,1280142191210496000,"Our friends down in Kitchener are also cracking down on the tidal wave of illegal/modified muffler &amp; exhaust systems designed to AMPLIFY vehicle noise.  Ottawa residents have spoken, and OPS is listening with Unnecessary Noise enforcement throughout the summer. #NoiseMaker https://t.co/VCnvIMyweF",OPSTrafficCM,,,,,,,
2020-07-05 17:33:18+00:00,1279830728621121536,@pepeetovalencia @londongal_28 I‘m missing my annual 3 week ride thru the southern United States this year (for obvious reasons)...but I can say with 100% certainty that I won’t be filling the void with the Kardashians...possibly 110% certainty.,OPSTrafficCM,,,,,,,
2020-07-05 01:54:16+00:00,1279594411710648320,"@pepeetovalencia @vicky_dollysmom For the sake of everyone...including people we don’t even know; taking a pass on large gatherings might be best for the  time being, plus...all the cool kids are doing it. 😎",OPSTrafficCM,,,,,,,
2020-07-05 01:51:05+00:00,1279593613668814849,"Same idea...regardless of who you are, or what you’re driving...law enforcement across the Province continues to work hard at removing the lead-footed drivers/racers who seem insistent on putting our friends, family members and loved ones at risk. #SlowYourRoll #OurStreets https://t.co/PaBo190v1E",OPSTrafficCM,,Slow,,,,,
2020-07-05 01:47:47+00:00,1279592781355368452,Our friends in southern Ontario continue to address Unnecessary Noise as part of this community-driven push to reclaim city streets from those with a “Fast &amp; Furious” mindset...mufflers are intended to...muffle...it’s that simple. https://t.co/oiPFiGNtvg,OPSTrafficCM,,,,,,,
2020-07-03 16:57:15+00:00,1279096882824871942,@ilon True enough...B&amp;A used to be THE spot...Merivale Rd has become the new location...certainly nothing wrong with getting together to enjoy a shared passion...unfortunately a significant number are spoiling it for everyone...and local  residents are rightfully tired of the noise.,OPSTrafficCM,,,,,,,
2020-07-03 16:53:11+00:00,1279095859356078083,"@ilon @JettDaley @JimWatsonOttawa @CstTaraso9345 @OttawaMatters @ottawacity @CBCOttawa @OttawaPolice @ottawasuncom @CFRAOttawa @OttawaCitizen In many cases, traffic enforcement truly is a “springboard” to the Criminal Code...a concept not lost on police officers across the city.",OPSTrafficCM,,,,,,,
2020-07-03 16:45:15+00:00,1279093860489101312,@ilon @JimWatsonOttawa @OttawaMatters @ottawacity @OttawaPolice @CBCOttawa @ctvottawa @OACPOfficial @ottawasuncom Operation Overwatch was launched on April 25th in direct response to High Speeds and Stunt Driving/Riding reported (and observed first-hand) from all locations across the city.,OPSTrafficCM,,,,,,,
2020-07-03 14:27:02+00:00,1279059075616120832,@human3500 Beautiful...nice job.,OPSTrafficCM,,,,,,,
2020-07-03 14:26:11+00:00,1279058864110030849,@StuntmanStu @ChristinedeLaD @QueenswayCop @OPP_ER @OPP @OttawaPolice @DutyInspector No jokes allowed...#2020 https://t.co/wFJUHTXKcU,OPSTrafficCM,,,,,,,
2020-07-03 12:00:58+00:00,1279022320145895426,Looks like another hot one to finish the week...plenty of work to do behind the scenes today; a little rocket-fuel to start the day... https://t.co/Nx0CcTM669,OPSTrafficCM,,,,,,,
2020-07-02 19:55:12+00:00,1278779274821074946,"Not the first time, and surely won’t be the last; when a colleague reaches out to you because they’re struggling...no matter what you’re dealing with, you MAKE time...especially if it’s the LAST person you’re expect to hear from. These are real people behind the badge folks. https://t.co/JAZ5yiQbNj",OPSTrafficCM,,,,,,,
2020-07-02 01:41:53+00:00,1278504133964771333,"@Frank08906669 @OttawaPolice @ottawacity @OACPOfficial @OttawaMatters @ottawasuncom @CFRAOttawa @ottawamag @JustinTrudeau @JimWatsonOttawa @fordnation We’ll keep at it...I guarantee that. Believe me, it’s an issue impacting neighbourhoods across the city.",OPSTrafficCM,,,,,,,
2020-07-01 18:46:25+00:00,1278399578174369794,THIS is what it’s all about...so many great people from around the world have chosen Canada...part of the multi-cultural tapestry of this beautiful country we call home. https://t.co/6jR9Uptbxc,OPSTrafficCM,,,,,,,
2020-07-01 14:35:42+00:00,1278336484232376321,"@Frank08906669 @OttawaPolice @ottawacity @OACPOfficial @OttawaMatters @ottawasuncom @CFRAOttawa @ottawamag @JustinTrudeau @JimWatsonOttawa @fordnation Hi Frank, we have, and will continue to focus our efforts along Hunt Club and Woodroffe. The reality is that enforcement can only do so much...but we’ll keep at it.",OPSTrafficCM,,,,,,,
2020-07-01 13:51:49+00:00,1278325437790408706,"@Redheadrobyn Hi Robyn, thanks for your post. When our officers see expired val tags like this; they do engage in a traffic stop to investigate further. With that said, we also deploy the ALPR equipped police vehicles on a daily basis...a very effective use of enforcement  technology.",OPSTrafficCM,,,,,,,
2020-07-01 12:56:23+00:00,1278311487405207554,"Canada Day means so many different things to all Canadians. Always proud of all the women and men that have represented our country overseas...the compassion, principles &amp; values that make us all who we are as a nation. Happy Canada Day to one and all. https://t.co/COsSVdDg0D",OPSTrafficCM,,,,,Lane Reduction,,
2020-07-01 12:25:04+00:00,1278303605909528576,"@BenMulroney Welcome back Ben, feel free to use this every now-and-again. https://t.co/xsR1WjiO7r",OPSTrafficCM,,,,,,,
